date,country,business_line,product,balance_type,loan_balance_m,deposit_balance_m,interest_rate_pct,ecb_rate_pct,daily_interest_income_m,daily_interest_expense_m,daily_nii_m,stage_1_share_pct,stage_2_share_pct,stage_3_share_pct,rwa_m,deposit_change_1d_m,deposit_change_1d_pct,deposit_change_7d_m,deposit_change_7d_pct,deposit_change_30d_m,deposit_change_30d_pct,anomaly_flag,anomaly_type,source_month_end_date
2026-04-11,France,Retail,Savings Deposit,Liability,0.000000,15531.312426,2.727625,3.047763,0.000000,1.160647,-1.160647,,,,0.000000,1.445923,0.009311,21.415035,0.138073,54.850817,0.354414,0,,2026-04-30
2026-04-11,France,Retail,Current Account,Liability,0.000000,10975.326443,1.827625,3.047763,0.000000,0.549556,-0.549556,,,,0.000000,1.080659,0.009847,15.382090,0.140348,37.179598,0.339908,0,,2026-04-30
2026-04-11,France,Retail,Term Deposit,Liability,0.000000,5797.909910,3.227625,3.047763,0.000000,0.512698,-0.512698,,,,0.000000,0.670956,0.011574,8.745219,0.151062,20.914788,0.362036,0,,2026-04-30
2026-04-11,France,Corporate,Corporate Current Account,Liability,0.000000,12232.482979,2.127625,3.047763,0.000000,0.713045,-0.713045,,,,0.000000,1.259287,0.010296,17.468855,0.143011,41.842058,0.343231,0,,2026-04-30
2026-04-11,France,Corporate,Corporate Term Deposit,Liability,0.000000,8839.860008,3.127625,3.047763,0.000000,0.757473,-0.757473,,,,0.000000,1.095204,0.012391,13.801487,0.156372,33.231673,0.377348,0,,2026-04-30
2026-04-11,France,Private Banking,Private Banking Cash,Liability,0.000000,8661.418372,2.427625,3.047763,0.000000,0.576073,-0.576073,,,,0.000000,1.153250,0.013317,14.049592,0.162472,34.200193,0.396422,0,,2026-04-30
2026-04-11,Belgium,Retail,Savings Deposit,Liability,0.000000,12017.587462,2.687625,3.047763,0.000000,0.884898,-0.884898,,,,0.000000,1.488905,0.012391,18.762806,0.156372,45.177699,0.377348,0,,2026-04-30
2026-04-11,Belgium,Retail,Current Account,Liability,0.000000,8498.910158,1.787625,3.047763,0.000000,0.416243,-0.416243,,,,0.000000,1.313328,0.015455,14.999121,0.176795,37.659559,0.445083,0,,2026-04-30
2026-04-11,Belgium,Retail,Term Deposit,Liability,0.000000,4494.969500,3.187625,3.047763,0.000000,0.392556,-0.392556,,,,0.000000,0.863511,0.019214,9.082115,0.202460,24.166489,0.540540,0,,2026-04-30
2026-04-11,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9475.736730,2.087625,3.047763,0.000000,0.541967,-0.541967,,,,0.000000,1.577151,0.016647,17.485814,0.184874,44.721311,0.474194,0,,2026-04-30
2026-04-11,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,6856.483606,3.087625,3.047763,0.000000,0.580007,-0.580007,,,,0.000000,1.409680,0.020564,14.490557,0.211789,39.342503,0.577111,0,,2026-04-30
2026-04-11,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6721.373950,2.387625,3.047763,0.000000,0.439675,-0.439675,,,,0.000000,1.474314,0.021940,14.844832,0.221349,41.114611,0.615464,0,,2026-04-30
2026-04-12,Netherlands,Retail,Mortgage,Asset,61927.449811,0.000000,3.710071,3.046583,6.294665,0.000000,6.294665,91.266104,6.080721,2.653175,32720.353134,,,,,,,0,,2026-04-30
2026-04-12,Netherlands,Retail,Consumer Loan,Asset,13583.226234,0.000000,5.910071,3.046583,2.199393,0.000000,2.199393,86.279821,10.858430,2.861749,8250.040449,,,,,,,0,,2026-04-30
2026-04-12,Netherlands,Corporate,Corporate Loan,Asset,60345.452183,0.000000,4.460071,3.046583,7.373836,0.000000,7.373836,85.826522,11.292768,2.880710,37097.558831,,,,,,,0,,2026-04-30
2026-04-12,Netherlands,Private Banking,Lombard Loan,Asset,15052.689923,0.000000,4.710071,3.046583,1.942445,0.000000,1.942445,90.359507,6.949395,2.691097,8165.005100,,,,,,,0,,2026-04-30
2026-04-12,Germany,Retail,Mortgage,Asset,31563.955014,0.000000,3.760071,3.046583,3.251581,0.000000,3.251581,90.560973,6.756357,2.682670,16758.853418,,,,,,,0,,2026-04-30
2026-04-12,Germany,Retail,Consumer Loan,Asset,6914.499476,0.000000,5.960071,3.046583,1.129066,0.000000,1.129066,85.020658,12.064923,2.914419,4235.097110,,,,,,,0,,2026-04-30
2026-04-12,Germany,Corporate,Corporate Loan,Asset,30707.975878,0.000000,4.510071,3.046583,3.794388,0.000000,3.794388,84.516993,12.547520,2.935487,19042.999593,,,,,,,0,,2026-04-30
2026-04-12,Germany,Private Banking,Lombard Loan,Asset,7652.735390,0.000000,4.760071,3.046583,0.998016,0.000000,0.998016,89.553643,7.721550,2.724806,4174.109257,,,,,,,0,,2026-04-30
2026-04-12,France,Retail,Mortgage,Asset,25940.185092,0.000000,3.790071,3.046583,2.693566,0.000000,2.693566,89.855842,7.431992,2.712165,13839.926308,,,,,,,0,,2026-04-30
2026-04-12,France,Retail,Consumer Loan,Asset,5680.753834,0.000000,5.990071,3.046583,0.932277,0.000000,0.932277,83.761496,13.271415,2.967089,3508.549955,,,,,,,0,,2026-04-30
2026-04-12,France,Corporate,Corporate Loan,Asset,25228.882904,0.000000,4.540071,3.046583,3.138108,0.000000,3.138108,83.207464,13.802272,2.990264,15780.940948,,,,,,,0,,2026-04-30
2026-04-12,France,Private Banking,Lombard Loan,Asset,6290.783856,0.000000,4.790071,3.046583,0.825570,0.000000,0.825570,88.747779,8.493706,2.758515,3450.193142,,,,,,,0,,2026-04-30
2026-04-12,Belgium,Retail,Mortgage,Asset,17657.551185,0.000000,3.750071,3.046583,1.814167,0.000000,1.814167,90.208408,7.094175,2.697418,9398.067274,,,,,,,0,,2026-04-30
2026-04-12,Belgium,Retail,Consumer Loan,Asset,3869.999500,0.000000,5.950071,3.046583,0.630871,0.000000,0.630871,84.391077,12.668169,2.940754,2380.273372,,,,,,,0,,2026-04-30
2026-04-12,Belgium,Corporate,Corporate Loan,Asset,17193.279193,0.000000,4.500071,3.046583,2.119753,0.000000,2.119753,83.862229,13.174896,2.962875,10708.343281,,,,,,,0,,2026-04-30
2026-04-12,Belgium,Private Banking,Lombard Loan,Asset,4294.827912,0.000000,4.750071,3.046583,0.558924,0.000000,0.558924,89.150711,8.107628,2.741661,2349.039355,,,,,,,0,,2026-04-30
2026-04-12,Netherlands,Retail,Savings Deposit,Liability,0.000000,40009.452355,2.646449,3.046583,0.000000,2.900904,-2.900904,,,,0.000000,6.199994,0.015499,80.869676,0.202536,315.523984,0.794892,0,,2026-04-30
2026-04-12,Netherlands,Retail,Current Account,Liability,0.000000,28317.921392,1.746449,3.046583,0.000000,1.354954,-1.354954,,,,0.000000,3.291682,0.011625,49.459256,0.174963,189.353404,0.673171,0,,2026-04-30
2026-04-12,Netherlands,Retail,Term Deposit,Liability,0.000000,14970.725821,3.146449,3.046583,0.000000,1.290538,-1.290538,,,,0.000000,1.242599,0.008301,22.549226,0.150849,83.311487,0.559610,0,,2026-04-30
2026-04-12,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,31572.585770,2.046449,3.046583,0.000000,1.770183,-1.770183,,,,0.000000,3.295996,0.010441,52.458245,0.166428,198.877368,0.633898,0,,2026-04-30
2026-04-12,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,22826.489739,3.046449,3.046583,0.000000,1.905198,-1.905198,,,,0.000000,1.681581,0.007367,32.813718,0.143960,119.285813,0.525321,0,,2026-04-30
2026-04-12,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22364.584689,2.346449,3.046583,0.000000,1.437736,-1.437736,,,,0.000000,1.461968,0.006537,30.767812,0.137763,109.803132,0.493391,0,,2026-04-30
2026-04-12,Germany,Retail,Savings Deposit,Liability,0.000000,19081.844547,2.696449,3.046583,0.000000,1.409677,-1.409677,,,,0.000000,1.405721,0.007367,27.430686,0.143960,99.717187,0.525321,0,,2026-04-30
2026-04-12,Germany,Retail,Current Account,Liability,0.000000,13488.657046,1.796449,3.046583,0.000000,0.663882,-0.663882,,,,0.000000,0.704180,0.005221,17.201918,0.127692,58.801196,0.437839,0,,2026-04-30
2026-04-12,Germany,Retail,Term Deposit,Liability,0.000000,7124.501481,3.196449,3.046583,0.000000,0.623921,-0.623921,,,,0.000000,0.298959,0.004196,8.474781,0.119094,26.913822,0.379197,0,,2026-04-30
2026-04-12,Germany,Corporate,Corporate Current Account,Liability,0.000000,15033.715367,2.096449,3.046583,0.000000,0.863491,-0.863491,,,,0.000000,0.713712,0.004748,18.606529,0.123919,62.097680,0.414769,0,,2026-04-30
2026-04-12,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,10860.751323,3.096449,3.046583,0.000000,0.921363,-0.921363,,,,0.000000,0.447922,0.004124,12.810856,0.118095,39.719398,0.367057,0,,2026-04-30
2026-04-12,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10639.297330,2.396449,3.046583,0.000000,0.698535,-0.698535,,,,0.000000,0.445771,0.004190,12.545576,0.118057,38.044192,0.358865,0,,2026-04-30
2026-04-12,France,Retail,Savings Deposit,Liability,0.000000,15531.952999,2.726449,3.046583,0.000000,1.160194,-1.160194,,,,0.000000,0.640574,0.004124,18.320796,0.118095,56.802684,0.367057,0,,2026-04-30
2026-04-12,France,Retail,Current Account,Liability,0.000000,10975.845731,1.826449,3.046583,0.000000,0.549228,-0.549228,,,,0.000000,0.519288,0.004731,13.249908,0.120865,38.787220,0.354640,0,,2026-04-30
2026-04-12,France,Retail,Term Deposit,Liability,0.000000,5798.288084,3.226449,3.046583,0.000000,0.512545,-0.512545,,,,0.000000,0.378173,0.006523,7.645951,0.132040,21.884072,0.378853,0,,2026-04-30
2026-04-12,France,Corporate,Corporate Current Account,Liability,0.000000,12233.119357,2.126449,3.046583,0.000000,0.712688,-0.712688,,,,0.000000,0.636378,0.005202,15.112149,0.123688,43.719523,0.358668,0,,2026-04-30
2026-04-12,France,Corporate,Corporate Term Deposit,Liability,0.000000,8840.510534,3.126449,3.046583,0.000000,0.757244,-0.757244,,,,0.000000,0.650526,0.007359,12.138029,0.137489,34.767419,0.394827,0,,2026-04-30
2026-04-12,France,Private Banking,Private Banking Cash,Liability,0.000000,8662.137476,2.426449,3.046583,0.000000,0.575842,-0.575842,,,,0.000000,0.719104,0.008302,12.431203,0.143718,35.759191,0.414533,0,,2026-04-30
2026-04-12,Belgium,Retail,Savings Deposit,Liability,0.000000,12018.471838,2.686449,3.046583,0.000000,0.884576,-0.884576,,,,0.000000,0.884376,0.007359,16.501372,0.137489,47.265510,0.394827,0,,2026-04-30
2026-04-12,Belgium,Retail,Current Account,Liability,0.000000,8499.800102,1.786449,3.046583,0.000000,0.416013,-0.416013,,,,0.000000,0.889944,0.010471,13.430806,0.158263,39.286290,0.464349,0,,2026-04-30
2026-04-12,Belgium,Retail,Term Deposit,Liability,0.000000,4495.610487,3.186449,3.046583,0.000000,0.392467,-0.392467,,,,0.000000,0.640987,0.014260,8.263767,0.184157,25.087441,0.561175,0,,2026-04-30
2026-04-12,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9476.843021,2.086449,3.046583,0.000000,0.541725,-0.541725,,,,0.000000,1.106291,0.011675,15.746420,0.166433,46.582675,0.493970,0,,2026-04-30
2026-04-12,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,6857.554258,3.086449,3.046583,0.000000,0.579877,-0.579877,,,,0.000000,1.070652,0.015615,13.245843,0.193531,40.770144,0.598085,0,,2026-04-30
2026-04-12,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6722.516156,2.386449,3.046583,0.000000,0.439533,-0.439533,,,,0.000000,1.142205,0.016994,13.627052,0.203119,42.532201,0.636711,0,,2026-04-30
2026-04-13,Netherlands,Retail,Mortgage,Asset,61943.798155,0.000000,3.712232,3.044601,6.299993,0.000000,6.299993,91.262778,6.082845,2.654377,32726.431511,,,,,,,0,,2026-04-30
2026-04-13,Netherlands,Retail,Consumer Loan,Asset,13586.288984,0.000000,5.912232,3.044601,2.200693,0.000000,2.200693,86.274731,10.862223,2.863046,8251.345381,,,,,,,0,,2026-04-30
2026-04-13,Netherlands,Corporate,Corporate Loan,Asset,60358.350899,0.000000,4.462232,3.044601,7.378985,0.000000,7.378985,85.821272,11.296712,2.882016,37103.026908,,,,,,,0,,2026-04-30
2026-04-13,Netherlands,Private Banking,Lombard Loan,Asset,15055.329621,0.000000,4.712232,3.044601,1.943677,0.000000,1.943677,90.355860,6.951823,2.692317,8165.814958,,,,,,,0,,2026-04-30
2026-04-13,Germany,Retail,Mortgage,Asset,31569.746275,0.000000,3.762232,3.044601,3.254047,0.000000,3.254047,90.557397,6.758717,2.683886,16760.644064,,,,,,,0,,2026-04-30
2026-04-13,Germany,Retail,Consumer Loan,Asset,6915.623835,0.000000,5.962232,3.044601,1.129659,0.000000,1.129659,85.015123,12.069137,2.915740,4235.511925,,,,,,,0,,2026-04-30
2026-04-13,Germany,Corporate,Corporate Loan,Asset,30712.830748,0.000000,4.512232,3.044601,3.796806,0.000000,3.796806,84.511280,12.551903,2.936818,19044.798787,,,,,,,0,,2026-04-30
2026-04-13,Germany,Private Banking,Lombard Loan,Asset,7653.909758,0.000000,4.762232,3.044601,0.998622,0.000000,0.998622,89.549711,7.724248,2.726041,4174.439318,,,,,,,0,,2026-04-30
2026-04-13,France,Retail,Mortgage,Asset,25944.142630,0.000000,3.792232,3.044601,2.695512,0.000000,2.695512,89.852017,7.434589,2.713395,13840.999049,,,,,,,0,,2026-04-30
2026-04-13,France,Retail,Consumer Loan,Asset,5681.658990,0.000000,5.992232,3.044601,0.932762,0.000000,0.932762,83.755515,13.276051,2.968434,3508.891243,,,,,,,0,,2026-04-30
2026-04-13,France,Corporate,Corporate Loan,Asset,25233.027288,0.000000,4.542232,3.044601,3.140117,0.000000,3.140117,83.201288,13.807093,2.991619,15782.571692,,,,,,,0,,2026-04-30
2026-04-13,France,Private Banking,Lombard Loan,Asset,6292.017220,0.000000,4.792232,3.044601,0.826104,0.000000,0.826104,88.743562,8.496673,2.759765,3450.619048,,,,,,,0,,2026-04-30
2026-04-13,Belgium,Retail,Mortgage,Asset,17660.843422,0.000000,3.752232,3.044601,1.815550,0.000000,1.815550,90.204707,7.096653,2.698640,9399.106780,,,,,,,0,,2026-04-30
2026-04-13,Belgium,Retail,Consumer Loan,Asset,3870.843340,0.000000,5.952232,3.044601,0.631237,0.000000,0.631237,84.385319,12.672594,2.942087,2380.641566,,,,,,,0,,2026-04-30
2026-04-13,Belgium,Corporate,Corporate Loan,Asset,17197.237143,0.000000,4.502232,3.044601,2.121259,0.000000,2.121259,83.856284,13.179498,2.964218,10710.141518,,,,,,,0,,2026-04-30
2026-04-13,Belgium,Private Banking,Lombard Loan,Asset,4296.046106,0.000000,4.752232,3.044601,0.559337,0.000000,0.559337,89.146637,8.110460,2.742903,2349.532976,,,,,,,0,,2026-04-30
2026-04-13,Netherlands,Retail,Savings Deposit,Liability,0.000000,40013.619421,2.644668,3.044601,0.000000,2.899253,-2.899253,,,,0.000000,4.167066,0.010415,70.004124,0.175257,314.909259,0.793248,0,,2026-04-30
2026-04-13,Netherlands,Retail,Current Account,Liability,0.000000,28319.780368,1.744668,3.044601,0.000000,1.353661,-1.353661,,,,0.000000,1.858976,0.006565,41.802311,0.147826,188.955894,0.671704,0,,2026-04-30
2026-04-13,Netherlands,Retail,Term Deposit,Liability,0.000000,14971.217056,3.144668,3.044601,0.000000,1.289850,-1.289850,,,,0.000000,0.491235,0.003281,18.539202,0.123986,83.211625,0.558917,0,,2026-04-30
2026-04-13,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,31574.288042,2.044668,3.044601,0.000000,1.768738,-1.768738,,,,0.000000,1.702271,0.005392,43.943461,0.139369,198.491154,0.632625,0,,2026-04-30
2026-04-13,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,22827.029587,3.044668,3.044601,0.000000,1.904130,-1.904130,,,,0.000000,0.539848,0.002365,26.724826,0.117213,119.218112,0.525009,0,,2026-04-30
2026-04-13,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22364.932194,2.344668,3.044601,0.000000,1.436667,-1.436667,,,,0.000000,0.347505,0.001554,24.829576,0.111144,109.832412,0.493516,0,,2026-04-30
2026-04-13,Germany,Retail,Savings Deposit,Liability,0.000000,19082.295833,2.694668,3.044601,0.000000,1.408780,-1.408780,,,,0.000000,0.451287,0.002365,22.340666,0.117213,99.660592,0.525009,0,,2026-04-30
2026-04-13,Germany,Retail,Current Account,Liability,0.000000,13488.694615,1.794668,3.044601,0.000000,0.663226,-0.663226,,,,0.000000,0.037568,0.000279,13.657567,0.101355,58.954986,0.438988,0,,2026-04-30
2026-04-13,Germany,Retail,Term Deposit,Liability,0.000000,7124.453214,3.194668,3.044601,0.000000,0.623569,-0.623569,,,,0.000000,-0.048267,-0.000677,6.636012,0.093231,27.124904,0.382185,0,,2026-04-30
2026-04-13,Germany,Corporate,Corporate Current Account,Liability,0.000000,15033.689435,2.094668,3.044601,0.000000,0.862756,-0.862756,,,,0.000000,-0.025932,-0.000172,14.678748,0.097734,62.355068,0.416496,0,,2026-04-30
2026-04-13,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,10860.672495,3.094668,3.044601,0.000000,0.920827,-0.920827,,,,0.000000,-0.078828,-0.000726,10.025629,0.092397,40.113559,0.370716,0,,2026-04-30
2026-04-13,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10639.229612,2.394668,3.044601,0.000000,0.698012,-0.698012,,,,0.000000,-0.067718,-0.000636,9.834773,0.092524,38.503212,0.363213,0,,2026-04-30
2026-04-13,France,Retail,Savings Deposit,Liability,0.000000,15531.840267,2.724668,3.044601,0.000000,1.159428,-1.159428,,,,0.000000,-0.112732,-0.000726,14.337645,0.092397,57.366373,0.370716,0,,2026-04-30
2026-04-13,France,Retail,Current Account,Liability,0.000000,10975.840399,1.824668,3.044601,0.000000,0.548692,-0.548692,,,,0.000000,-0.005331,-0.000049,10.489504,0.095660,39.414311,0.360395,0,,2026-04-30
2026-04-13,France,Retail,Term Deposit,Liability,0.000000,5798.392845,3.224668,3.044601,0.000000,0.512271,-0.512271,,,,0.000000,0.104761,0.001807,6.214602,0.107293,22.335072,0.386684,0,,2026-04-30
2026-04-13,France,Corporate,Corporate Current Account,Liability,0.000000,12233.173764,2.124668,3.044601,0.000000,0.712094,-0.712094,,,,0.000000,0.054407,0.000445,12.055155,0.098642,44.504054,0.365126,0,,2026-04-30
2026-04-13,France,Corporate,Corporate Term Deposit,Liability,0.000000,8840.745885,3.124668,3.044601,0.000000,0.756833,-0.756833,,,,0.000000,0.235350,0.002662,9.968096,0.112879,35.512626,0.403313,0,,2026-04-30
2026-04-13,France,Private Banking,Private Banking Cash,Liability,0.000000,8662.451304,2.424668,3.044601,0.000000,0.575440,-0.575440,,,,0.000000,0.313828,0.003623,10.316379,0.119235,36.543205,0.423645,0,,2026-04-30
2026-04-13,Belgium,Retail,Savings Deposit,Liability,0.000000,12018.791791,2.684668,3.044601,0.000000,0.884013,-0.884013,,,,0.000000,0.319953,0.002662,13.551398,0.112879,48.278603,0.403313,0,,2026-04-30
2026-04-13,Belgium,Retail,Current Account,Liability,0.000000,8500.294910,1.784668,3.044601,0.000000,0.415622,-0.415622,,,,0.000000,0.494808,0.005821,11.374940,0.133997,40.151559,0.474597,0,,2026-04-30
2026-04-13,Belgium,Retail,Term Deposit,Liability,0.000000,4496.043815,3.184668,3.044601,0.000000,0.392285,-0.392285,,,,0.000000,0.433327,0.009639,7.187149,0.160111,25.604604,0.572754,0,,2026-04-30
2026-04-13,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9477.509896,2.084668,3.044601,0.000000,0.541300,-0.541300,,,,0.000000,0.666875,0.007037,13.463167,0.142256,47.594378,0.504717,0,,2026-04-30
2026-04-13,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,6858.308516,3.084668,3.044601,0.000000,0.579606,-0.579606,,,,0.000000,0.754258,0.010999,11.606944,0.169526,41.581239,0.609988,0,,2026-04-30
2026-04-13,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6723.348398,2.384668,3.044601,0.000000,0.439259,-0.439259,,,,0.000000,0.832242,0.012380,12.022625,0.179139,43.344755,0.648873,0,,2026-04-30
2026-04-14,Netherlands,Retail,Mortgage,Asset,61962.142149,0.000000,3.712808,3.041847,6.302837,0.000000,6.302837,91.259452,6.084968,2.655580,32732.459198,,,,,,,0,,2026-04-30
2026-04-14,Netherlands,Retail,Consumer Loan,Asset,13589.792397,0.000000,5.912808,3.041847,2.201475,0.000000,2.201475,86.269642,10.866015,2.864343,8252.639366,,,,,,,0,,2026-04-30
2026-04-14,Netherlands,Corporate,Corporate Loan,Asset,60373.214270,0.000000,4.462808,3.041847,7.381755,0.000000,7.381755,85.816023,11.300655,2.883321,37108.450116,,,,,,,0,,2026-04-30
2026-04-14,Netherlands,Private Banking,Lombard Loan,Asset,15058.469100,0.000000,4.712808,3.041847,1.944320,0.000000,1.944320,90.352214,6.954250,2.693537,8166.620295,,,,,,,0,,2026-04-30
2026-04-14,Germany,Retail,Mortgage,Asset,31576.579652,0.000000,3.762808,3.041847,3.255249,0.000000,3.255249,90.553822,6.761076,2.685102,16762.422287,,,,,,,0,,2026-04-30
2026-04-14,Germany,Retail,Consumer Loan,Asset,6916.980613,0.000000,5.962808,3.041847,1.129990,0.000000,1.129990,85.009589,12.073350,2.917061,4235.926132,,,,,,,0,,2026-04-30
2026-04-14,Germany,Corporate,Corporate Loan,Asset,30718.724606,0.000000,4.512808,3.041847,3.798019,0.000000,3.798019,84.505568,12.556284,2.938148,19046.599471,,,,,,,0,,2026-04-30
2026-04-14,Germany,Private Banking,Lombard Loan,Asset,7655.350216,0.000000,4.762808,3.041847,0.998931,0.000000,0.998931,89.545780,7.726944,2.727276,4174.773632,,,,,,,0,,2026-04-30
2026-04-14,France,Retail,Mortgage,Asset,25948.995971,0.000000,3.792808,3.041847,2.696426,0.000000,2.696426,89.848193,7.437184,2.714624,13842.082613,,,,,,,0,,2026-04-30
2026-04-14,France,Retail,Consumer Loan,Asset,5682.764319,0.000000,5.992808,3.041847,0.933033,0.000000,0.933033,83.749536,13.280685,2.969779,3509.237723,,,,,,,0,,2026-04-30
2026-04-14,France,Corporate,Corporate Loan,Asset,25238.066329,0.000000,4.542808,3.041847,3.141142,0.000000,3.141142,83.195113,13.811912,2.992975,15784.229312,,,,,,,0,,2026-04-30
2026-04-14,France,Private Banking,Lombard Loan,Asset,6293.478625,0.000000,4.792808,3.041847,0.826395,0.000000,0.826395,88.739346,8.499638,2.761016,3451.053540,,,,,,,0,,2026-04-30
2026-04-14,Belgium,Retail,Mortgage,Asset,17664.772630,0.000000,3.752808,3.041847,1.816233,0.000000,1.816233,90.201008,7.099130,2.699863,9400.168039,,,,,,,0,,2026-04-30
2026-04-14,Belgium,Retail,Consumer Loan,Asset,3871.828631,0.000000,5.952808,3.041847,0.631459,0.000000,0.631459,84.379563,12.677017,2.943420,2381.016381,,,,,,,0,,2026-04-30
2026-04-14,Belgium,Corporate,Corporate Loan,Asset,17201.825597,0.000000,4.502808,3.041847,2.122096,0.000000,2.122096,83.850341,13.184098,2.965561,10711.970814,,,,,,,0,,2026-04-30
2026-04-14,Belgium,Private Banking,Lombard Loan,Asset,4297.422922,0.000000,4.752808,3.041847,0.559584,0.000000,0.559584,89.142563,8.113291,2.744146,2350.034003,,,,,,,0,,2026-04-30
2026-04-14,Netherlands,Retail,Savings Deposit,Liability,0.000000,40016.067202,2.642293,3.041847,0.000000,2.896827,-2.896827,,,,0.000000,2.447781,0.006117,57.750955,0.144528,310.711862,0.782544,0,,2026-04-30
2026-04-14,Netherlands,Retail,Current Account,Liability,0.000000,28320.429096,1.742293,3.041847,0.000000,1.351849,-1.351849,,,,0.000000,0.648728,0.002291,33.166252,0.117248,186.031163,0.661223,0,,2026-04-30
2026-04-14,Netherlands,Retail,Term Deposit,Liability,0.000000,14971.074746,3.142293,3.041847,0.000000,1.288863,-1.288863,,,,0.000000,-0.142310,-0.000951,14.012956,0.093688,81.779936,0.549253,0,,2026-04-30
2026-04-14,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,31574.644775,2.042293,3.041847,0.000000,1.766703,-1.766703,,,,0.000000,0.356733,0.001130,34.338075,0.108870,195.290336,0.622353,0,,2026-04-30
2026-04-14,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,22826.607434,3.042293,3.041847,0.000000,1.902609,-1.902609,,,,0.000000,-0.422153,-0.001849,19.849442,0.087033,117.121674,0.515739,0,,2026-04-30
2026-04-14,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22364.341411,2.342293,3.041847,0.000000,1.435174,-1.435174,,,,0.000000,-0.590783,-0.002642,18.121306,0.081093,107.875796,0.484694,0,,2026-04-30
2026-04-14,Germany,Retail,Savings Deposit,Liability,0.000000,19081.942933,2.692293,3.041847,0.000000,1.407512,-1.407512,,,,0.000000,-0.352900,-0.001849,16.593176,0.087033,97.908071,0.515739,0,,2026-04-30
2026-04-14,Germany,Retail,Current Account,Liability,0.000000,13488.171903,1.792293,3.041847,0.000000,0.662322,-0.662322,,,,0.000000,-0.522712,-0.003875,9.649327,0.071590,57.912915,0.431212,0,,2026-04-30
2026-04-14,Germany,Retail,Term Deposit,Liability,0.000000,7124.113915,3.192293,3.041847,0.000000,0.623076,-0.623076,,,,0.000000,-0.339299,-0.004762,4.552471,0.063943,26.705413,0.376270,0,,2026-04-30
2026-04-14,Germany,Corporate,Corporate Current Account,Liability,0.000000,15033.042401,2.092293,3.041847,0.000000,0.861741,-0.861741,,,,0.000000,-0.647035,-0.004304,10.234167,0.068124,61.280494,0.409307,0,,2026-04-30
2026-04-14,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,10860.152582,3.092293,3.041847,0.000000,0.920076,-0.920076,,,,0.000000,-0.519912,-0.004787,6.867315,0.063274,39.546798,0.365477,0,,2026-04-30
2026-04-14,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10638.732321,2.392293,3.041847,0.000000,0.697287,-0.697287,,,,0.000000,-0.497291,-0.004674,6.758498,0.063568,38.021133,0.358666,0,,2026-04-30
2026-04-14,France,Retail,Savings Deposit,Liability,0.000000,15531.096741,2.722293,3.041847,0.000000,1.158362,-1.158362,,,,0.000000,-0.743526,-0.004787,9.820942,0.063274,56.555849,0.365477,0,,2026-04-30
2026-04-14,France,Retail,Current Account,Liability,0.000000,10975.396994,1.822293,3.041847,0.000000,0.547956,-0.547956,,,,0.000000,-0.443406,-0.004040,7.351961,0.067031,39.070675,0.357256,0,,2026-04-30
2026-04-14,France,Retail,Term Deposit,Liability,0.000000,5798.269869,3.222293,3.041847,0.000000,0.511883,-0.511883,,,,0.000000,-0.122976,-0.002121,4.583780,0.079117,22.272929,0.385612,0,,2026-04-30
2026-04-14,France,Corporate,Corporate Current Account,Liability,0.000000,12232.742633,2.122293,3.041847,0.000000,0.711273,-0.711273,,,,0.000000,-0.431131,-0.003524,8.577694,0.070170,44.206554,0.362690,0,,2026-04-30
2026-04-14,France,Corporate,Corporate Term Deposit,Liability,0.000000,8840.635667,3.122293,3.041847,0.000000,0.756248,-0.756248,,,,0.000000,-0.110217,-0.001247,7.493850,0.084838,35.475116,0.402890,0,,2026-04-30
2026-04-14,France,Private Banking,Private Banking Cash,Liability,0.000000,8662.428026,2.422293,3.041847,0.000000,0.574875,-0.574875,,,,0.000000,-0.023278,-0.000269,7.903177,0.091318,36.559879,0.423840,0,,2026-04-30
2026-04-14,Belgium,Retail,Savings Deposit,Liability,0.000000,12018.641953,2.682293,3.041847,0.000000,0.883220,-0.883220,,,,0.000000,-0.149838,-0.001247,10.187717,0.084838,48.227609,0.402890,0,,2026-04-30
